state,year,month,district,type,count,amount,source_path
Tamil Nadu,2021,2,vellore district,TOTAL,2319925,4575493116.641008,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,2,thiruvarur district,TOTAL,570619,1215901816.548285,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,3,tiruchirappalli district,TOTAL,3736365,8136231980.2489195,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,ramanathapuram district,TOTAL,1028742,2349967987.7481923,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,krishnagiri district,TOTAL,8122339,14578072272.708693,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,cuddalore district,TOTAL,2771525,5246388698.49807,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,kancheepuram district,TOTAL,9646258,14550143056.676136,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,tiruppur district,TOTAL,8398025,15282996499.831757,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,dharmapuri district,TOTAL,3165112,6750977106.361298,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,thoothukkudi district,TOTAL,1648598,3549683754.7758408,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,thanjavur district,TOTAL,2123436,4642138035.103878,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,madurai district,TOTAL,5142737,11208939183.589071,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,tiruvannamalai district,TOTAL,2496046,5012701130.634172,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,salem district,TOTAL,8972048,18517560410.078224,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,nagapattinam district,TOTAL,1080569,2291158512.005002,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,tirupathur district,TOTAL,2250740,4279948252.118585,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,ariyalur district,TOTAL,658430,1302833298.3803225,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,chennai district,TOTAL,60971210,100463999673.28705,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,the nilgiris district,TOTAL,1147621,2226960234.278348,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,erode district,TOTAL,4668549,9015063256.621798,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,karur district,TOTAL,1215220,2538560234.489727,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,kallakkurichi district,TOTAL,1635742,3336289610.826971,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,viluppuram district,TOTAL,2157103,3952931604.1340733,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,pudukkottai district,TOTAL,1151943,2522917992.224124,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,perambalur district,TOTAL,569636,1164081951.2492151,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,coimbatore district,TOTAL,20245762,33773953433.753265,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,virudhunagar district,TOTAL,1750490,3906229438.3320065,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,dindigul district,TOTAL,2698900,5791216155.941603,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,sivaganga district,TOTAL,1290549,2864305904.0258627,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,tenkasi district,TOTAL,974832,2236394720.4405456,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,chengalpattu district,TOTAL,14140388,19685011908.63714,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,kanniyakumari district,TOTAL,1877533,4143575246.889376,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,tirunelveli district,TOTAL,1846166,3848343515.85966,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,thiruvallur district,TOTAL,15395149,26049988524.55871,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,theni district,TOTAL,1367368,3070541723.4354496,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,ranipet district,TOTAL,1899157,3748580002.32146,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,namakkal district,TOTAL,2234405,5151268721.204435,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,vellore district,TOTAL,3162215,6375710716.318077,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,3,thiruvarur district,TOTAL,716496,1641658306.3405278,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,4,tiruchirappalli district,TOTAL,4814042,10030942198.946257,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,ramanathapuram district,TOTAL,1246669,2780827994.330324,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,krishnagiri district,TOTAL,10363352,18220873236.79904,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,cuddalore district,TOTAL,3416287,6301578485.45392,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,kancheepuram district,TOTAL,11777894,17286201190.039677,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,tiruppur district,TOTAL,11167439,18701118258.10759,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,dharmapuri district,TOTAL,4084248,8521324061.002514,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,thoothukkudi district,TOTAL,2046353,4257749141.726399,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,thanjavur district,TOTAL,2623667,5525021230.471263,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,madurai district,TOTAL,6309318,13464800515.296556,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,tiruvannamalai district,TOTAL,3112963,6154998056.425686,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,salem district,TOTAL,11783515,22754882844.82726,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,nagapattinam district,TOTAL,1340753,2671430043.215294,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,tirupathur district,TOTAL,2872662,5331962361.389108,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,ariyalur district,TOTAL,807477,1566152800.1608644,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,chennai district,TOTAL,76229690,118203166308.69281,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,the nilgiris district,TOTAL,1558845,2857114042.709935,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,erode district,TOTAL,6109637,11279232350.572426,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,karur district,TOTAL,1566335,3172350948.0010557,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,kallakkurichi district,TOTAL,2028745,4010952254.763807,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,viluppuram district,TOTAL,2599072,4570490420.456165,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,pudukkottai district,TOTAL,1443125,3057748358.646205,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,perambalur district,TOTAL,725923,1433931161.9791088,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,coimbatore district,TOTAL,27081380,43635817078.197556,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,virudhunagar district,TOTAL,2263404,5079440715.649944,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,dindigul district,TOTAL,3475465,7239639952.948546,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,sivaganga district,TOTAL,1587767,3433446160.6470966,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,tenkasi district,TOTAL,1188367,2702877027.9242544,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,chengalpattu district,TOTAL,17730987,23840432091.35557,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,kanniyakumari district,TOTAL,2366555,5119949451.254862,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,tirunelveli district,TOTAL,2274498,4618519539.499913,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,thiruvallur district,TOTAL,19146359,31072880036.32846,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,theni district,TOTAL,1763910,3864287525.995989,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,ranipet district,TOTAL,2380328,4599239984.944193,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,namakkal district,TOTAL,2959616,6469090317.722906,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,vellore district,TOTAL,4017284,7912499851.957881,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2021,4,thiruvarur district,TOTAL,892045,1980984596.362946,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2022,1,tiruchirappalli district,TOTAL,5422369,11360010997.109035,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,ramanathapuram district,TOTAL,1425024,3361169634.3715773,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,krishnagiri district,TOTAL,11729353,20650466208.670742,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,cuddalore district,TOTAL,3854898,7328083169.35031,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,kancheepuram district,TOTAL,13219354,19642924522.879723,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,tiruppur district,TOTAL,12755181,20994558968.024055,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,dharmapuri district,TOTAL,4750920,10116593522.472927,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,thoothukkudi district,TOTAL,2388242,5004713169.898031,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,thanjavur district,TOTAL,2942810,6384285130.794783,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,madurai district,TOTAL,7084562,15309320989.586184,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,tiruvannamalai district,TOTAL,3659658,7478979872.636584,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,salem district,TOTAL,13278693,26325325605.86054,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,nagapattinam district,TOTAL,1501440,3137077070.316338,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,tirupathur district,TOTAL,3403925,6408532952.989394,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,ariyalur district,TOTAL,898502,1840235658.86316,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,chennai district,TOTAL,87458453,135444152912.82495,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,the nilgiris district,TOTAL,1729884,3144464483.74693,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,erode district,TOTAL,6860000,12788323701.473593,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,karur district,TOTAL,1831500,3768124397.8555865,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,kallakkurichi district,TOTAL,2421741,5048000351.991163,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,viluppuram district,TOTAL,2943580,5372428494.6229515,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,pudukkottai district,TOTAL,1639483,3677396086.543876,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,perambalur district,TOTAL,834022,1744613505.1576376,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,coimbatore district,TOTAL,30679187,51963955887.092926,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,virudhunagar district,TOTAL,2550440,5676327115.346463,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,dindigul district,TOTAL,3965199,8412785022.744812,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,sivaganga district,TOTAL,1828509,4101854018.7768383,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,tenkasi district,TOTAL,1345693,3196885065.5183153,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,chengalpattu district,TOTAL,19802491,27209616572.77708,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,kanniyakumari district,TOTAL,2597045,5779300862.137162,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,tirunelveli district,TOTAL,2585793,5381065070.681534,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,thiruvallur district,TOTAL,21243322,35412374869.409676,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,theni district,TOTAL,2063736,4611206982.381892,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,ranipet district,TOTAL,2755460,5529848785.373485,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,namakkal district,TOTAL,3415879,7554607821.660087,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,vellore district,TOTAL,4693455,9294845509.816792,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,1,thiruvarur district,TOTAL,1013347,2334746608.8726997,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,2,tiruchirappalli district,TOTAL,6270815,12634551299.241276,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\2.json
Tamil Nadu,2022,2,ramanathapuram district,TOTAL,1634901,3744853011.614974,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\tamil-nadu\2022\2.json
